index,09_30_00,09_50_00,10_10_00,10_30_00,10_50_00,11_10_00,11_30_00,11_50_00,12_10_00,12_30_00,12_50_00,13_10_00,13_30_00,13_50_00,14_10_00,14_30_00,14_50_00,15_10_00,end_of_day_return
23,1.84248,1.7281650000000002,-0.415948,-1.770348,-0.967609,-0.439676,-0.1876219999999999,0.208197,0.4092489999999999,0.0278199999999999,-0.755504,0.63299,-0.5536500000000001,-0.111947,0.984453,-0.883162,0.2197789999999999,-0.126494,0.026369
24,-0.9787279999999998,2.6468430000000005,-0.4063199999999999,-0.0478579999999999,-1.0415119999999998,-0.4102449999999999,0.253229,-0.351697,0.032205,-0.488778,0.7636289999999999,-0.257311,0.066003,-0.846746,-0.208996,0.0164859999999999,0.294836,0.045666,-0.028085
25,-0.5906460000000001,1.041593,-0.7965559999999999,0.041268,0.621128,0.069645,0.3664429999999999,0.1728869999999999,0.0544769999999999,-0.194471,-0.162126,0.247824,0.3131599999999999,-0.292419,0.0966549999999999,0.519834,0.0068599999999999,0.075394,-0.798487
26,0.6866139999999998,-1.411749,1.330594,-1.4674550000000002,-0.619589,0.07666,0.0066859999999999,-1.3853040000000003,0.614981,-0.386267,0.140473,0.171649,-0.323874,-0.013599,0.0238339999999999,-0.605195,-0.813224,-0.5125799999999999,-0.078516
27,2.545916,-0.5654739999999999,0.173281,-0.206211,0.499983,0.3117399999999999,-0.0756579999999999,0.1522949999999999,-0.0761429999999999,0.129154,-0.044168,-0.238728,-0.250453,0.624818,0.0307659999999999,-0.320734,-0.11239,0.295622,0.001096
28,-1.592813,0.595532,0.3432349999999998,0.4312539999999999,-0.5873679999999999,-0.447789,0.067223,0.1382569999999999,0.525986,-0.494528,0.1523079999999999,-0.086755,0.585805,-0.351473,0.082274,0.293709,-0.0298399999999999,0.792926,-0.588936
29,-1.801182,-0.7329019999999999,-0.247714,2.218446,0.223799,0.473621,-0.1119639999999999,0.740865,-0.5992249999999998,0.1247679999999999,0.027186,0.53325,1.1123300000000005,0.405054,-0.907582,0.288058,0.2478989999999999,-0.861892,0.162893
30,-0.641356,2.038571,-0.985995,-0.579792,-0.1367059999999999,0.2562779999999999,0.212006,0.00337,0.4626689999999999,0.1874349999999999,0.2375159999999999,-0.005314,0.770932,0.997938,-0.316372,-0.090893,0.973781,-0.7030780000000001,0.488854
31,-0.418467,0.3250229999999999,0.102996,1.185872,-0.473829,-1.203631,-1.496174,-0.060476,-0.6934089999999999,-1.3381409999999998,0.028261,-0.164648,0.1293439999999999,0.092573,-0.107624,0.504869,-0.100008,2.6467270000000003,0.287248
32,-0.624849,-1.3212430000000002,-0.017857,1.5711970000000002,0.120059,-0.1822379999999999,-0.599256,-0.340664,-1.270943,-0.1030949999999999,-0.2547589999999999,-0.249323,-0.11155,-0.171663,-0.0560429999999999,-0.180052,-0.156941,0.228252,-1.874986
33,1.386961,-0.663572,0.735197,0.0958669999999999,0.6482479999999999,-0.0363509999999999,-0.167619,-0.357668,-0.052217,-0.156407,0.0102709999999999,-0.010789,-0.3884039999999999,0.1974079999999999,0.242974,-0.395374,0.169291,-0.194316,0.002207
34,0.380838,0.3976179999999999,-0.4243310000000001,0.551756,-0.000817,0.47901,0.076493,0.757143,-0.30017,-1.424007,0.6308540000000001,0.156241,0.2471729999999999,-0.120887,0.214176,0.491151,-0.900665,-0.1616919999999999,-0.49387
35,-0.5341189999999998,-0.530131,-0.716918,-0.3746830000000001,0.214308,0.316234,-1.158284,-0.716804,0.3428839999999999,0.076182,-0.264169,0.91329,-0.435229,-0.052925,-0.106769,0.6132329999999999,-0.216702,-0.520372,0.241146
36,5.186126,3.097323,-0.3154309999999999,-1.372494,-2.15226,-0.605255,-0.78947,0.288844,1.370073,-0.0086509999999999,-0.957762,0.5258240000000001,0.012704,-1.063004,0.374159,-1.106258,0.0766309999999999,0.005785,0.435684
37,2.757018,0.7810980000000001,-0.822761,-1.1452189999999998,0.1949329999999999,-0.4040859999999999,-0.513529,-0.109657,0.432063,-1.245199,-0.317249,-0.252007,0.13394,-0.237721,-0.257643,0.188329,0.016299,-0.147537,0.050642
38,-1.27556,0.7454259999999999,0.855958,0.4673699999999999,-0.056462,-0.250837,-0.67022,0.2458089999999999,0.1593199999999999,-0.22589,-1.311555,-1.410688,-0.7842480000000001,-0.641615,0.347688,1.414413,-0.4654349999999999,0.622835,0.71193
39,-7.1565460000000005,4.399151999999999,-3.904428,-0.1369649999999999,3.181715,-1.5143529999999998,0.258836,-0.0243899999999999,0.4343059999999999,1.7982389999999997,1.456923,0.317334,-0.661958,0.520548,0.23272,-0.5443250000000001,-0.018549,0.4449529999999999,0.729713
40,-6.075241,-3.496734,-1.876209,-1.479012,-3.787982,1.1473839999999995,1.882121,1.337432,-2.004686,0.150791,0.484799,-0.426193,-0.646532,-0.991062,-2.399635,-0.7475019999999999,-1.197879,-0.2472319999999999,1.775589
41,-2.461646,0.4330929999999999,-0.294689,0.4120629999999999,0.3890789999999999,-0.635746,1.223809,-0.676492,0.039676,0.659859,0.073259,-0.1901669999999999,0.224907,0.2554889999999999,-0.033594,-0.223159,-0.453021,-0.561638,-0.342512
42,-1.083591,0.3813200000000001,0.55724,-1.172224,-0.3994839999999999,-0.427458,-1.074877,0.286601,0.4934820000000001,-0.374945,0.702479,-0.602368,0.253812,-0.293462,0.0791659999999999,-1.281022,0.314208,-0.000352,-0.443931
43,-3.378447,-0.6548060000000001,-0.756274,-0.12834,-2.006653,-2.9089400000000003,-0.1142419999999999,-1.42369,-0.374588,0.1942239999999998,2.750298,0.613115,1.3274830000000002,1.514325,-0.0751489999999999,0.2016909999999999,0.862538,-2.10816,-1.097077
44,0.91769,-0.325144,-0.1232809999999999,1.213791,0.555788,0.277261,0.169699,-0.0798269999999999,-0.2228509999999999,-0.5362230000000001,0.3688439999999999,-0.0148239999999999,0.2977389999999999,-0.518121,-0.066178,0.0945599999999999,-0.3319069999999999,-0.1886789999999999,-0.007522
45,0.0496950000000001,0.682981,-1.083736,0.143027,0.062883,-0.13846,0.5030950000000001,0.325823,-1.4652409999999998,-0.848157,0.946463,0.220949,0.5631029999999999,0.846061,-0.472202,0.239989,0.2219249999999999,-0.375083,0.613198
46,0.765251,-0.446669,0.914574,0.1789819999999999,0.524934,-0.533801,-0.432952,-0.5368910000000001,-0.687342,-0.154827,-0.1085599999999999,0.1948659999999999,-0.021993,0.278087,-0.652638,0.071021,0.407108,0.5772229999999999,-0.3609
47,1.570029,0.8773899999999999,-1.286783,0.365451,0.804572,-0.7499210000000001,-1.680205,-0.56965,-1.482538,0.529536,-0.405045,0.4783599999999999,-0.1474109999999999,-0.910786,-0.634786,-0.495322,1.379577,-1.007136,0.570113
48,-0.3238300000000002,-1.83857,0.4486799999999999,-0.222493,-0.4016219999999998,0.0528389999999999,-1.377705,0.4462909999999999,-0.5192380000000001,0.6719329999999999,-0.0837099999999999,1.4082,-0.6658520000000001,0.266185,0.7726630000000001,-0.55102,0.7978400000000001,-0.1691609999999999,-0.045385
49,-0.8073789999999998,-0.332453,1.924702,-2.128988,0.648123,-1.163473,2.004633,0.196361,0.8905069999999999,-0.01962,0.266803,0.030097,1.133385,0.1261119999999999,0.961968,0.7638459999999999,-1.120178,0.033692,-0.00016
50,4.392312,1.203264,2.562689,2.259111,-2.9160060000000003,-1.023822,1.097257,-0.4685279999999999,-0.641318,1.199501,-0.564264,-1.10024,0.247752,-0.49988,-1.880264,0.0835119999999999,-0.494078,0.289728,-0.636221
51,-2.763137,1.348379,-1.251388,-0.3447179999999999,0.883753,0.898747,-0.123858,-0.7632159999999999,-0.8217289999999999,-0.125115,-0.895996,-0.757795,-0.168076,1.488824,-0.270358,0.0936779999999999,0.040906,1.971272,0.136598
52,-0.747436,1.76655,0.4839029999999999,0.1929089999999999,-0.3867939999999999,-0.098456,0.991784,0.830953,-0.529331,-1.893615,-0.772915,-0.823006,-0.0940129999999999,1.092646,0.286115,0.0961,-1.2478550000000002,-1.012455,0.213606
53,1.881222,0.178229,0.0850789999999999,-0.72421,0.502814,0.276037,-0.151663,1.000048,0.0099299999999999,-0.3104739999999999,0.37732,-0.302237,-0.530919,-0.281563,-0.172063,0.1435599999999999,-0.068295,-0.196016,-0.159802
54,5.091893,-0.791237,-0.620852,1.558438,0.361221,0.705956,-0.326893,-0.2088769999999999,0.092436,-0.0917509999999999,-0.323837,-0.2098669999999999,0.363017,0.158318,0.371356,-0.048736,0.77442,0.1977369999999999,-0.306039
55,-3.552462,0.23625,1.093086,-0.0523189999999999,-0.569815,0.8974059999999999,0.595149,0.238834,0.3357070000000001,-0.935974,0.534328,-0.056556,-0.287123,-0.8895049999999999,0.468474,-0.234956,0.0183709999999999,0.207284,0.667689
56,20.561957,1.6463759999999996,4.917949999999999,2.18258,0.3214060000000001,0.4883809999999999,-3.065991,1.213834,-0.0929009999999999,1.6241789999999998,0.0825569999999997,-1.813759,2.010327,1.263912,-1.6256500000000005,1.724978,3.884239,-0.8494680000000001,-0.399409
57,-2.506202,-1.714069,3.937251,0.042524,-1.880481,0.0539759999999999,0.043636,-0.672484,0.149873,0.013509,-0.0826489999999999,0.0921109999999999,0.8086909999999999,0.0771989999999999,0.071846,0.010388,-0.476914,-0.5757380000000001,0.51079
58,2.060538,-0.36719,-0.4312030000000001,-0.720678,0.469957,0.684818,-0.576943,-0.551053,0.408178,-0.026125,-0.062796,-0.576415,0.4822309999999999,-0.093537,0.39735,0.091775,-0.505681,-0.035286,-0.344296
59,-1.709553,0.346433,-0.0952519999999999,-0.8272269999999999,1.085125,0.544881,0.933932,0.513958,-0.464443,0.111741,-0.410913,1.429955,0.602166,0.610162,-0.202137,0.2374339999999999,-0.258155,-0.034007,-0.819214
60,-1.3003280000000002,-1.2162829999999998,1.451941,0.2376619999999999,-1.81444,-0.112011,-0.097188,0.032937,-0.710961,-0.447644,-0.2604520000000001,-0.226768,0.1663659999999999,0.150951,0.3128149999999999,0.1355239999999999,0.524367,-0.939897,0.590909
61,2.106211,-0.6922419999999999,-0.582788,-0.461999,0.4914360000000001,1.175662,0.5502859999999999,-0.8811429999999999,-0.440465,0.566675,-0.668722,-0.032684,0.190817,-0.053597,0.0334129999999999,1.150586,-0.7559279999999999,-0.491973,0.690456
62,-1.2016109999999998,1.768411,0.4271490000000001,-0.4987269999999999,0.54329,0.4817809999999999,2.078557,-1.204254,0.302154,-0.395737,0.239552,-0.499621,0.509276,0.3154629999999999,0.662706,0.305196,0.3507349999999999,-0.0151519999999999,0.498121
63,-1.263014,-0.7496679999999999,-0.118532,-0.664363,2.430992,0.344122,-0.1579399999999999,-0.516356,0.443859,-0.966174,-0.1414699999999999,-0.362342,0.135129,0.419234,-0.275998,0.020019,0.210743,-0.21297,-0.310547
64,-0.4493570000000002,-1.2636580000000002,0.4280999999999999,-2.198537,-0.878897,0.6852170000000001,0.004927,-0.748702,0.719643,-0.4702050000000001,-0.49004,0.718164,-0.4564119999999999,0.42669,-0.3634159999999999,-0.191049,-0.0971629999999999,-0.7037,0.962069
65,1.2634310000000002,-1.535349,1.6261420000000002,1.596394,-1.526992,-1.3423500000000002,1.579695,0.5028750000000002,-1.259884,-0.8631179999999999,-0.66515,0.359835,0.0501199999999999,-0.2384899999999999,-1.083324,-0.6082879999999999,-0.2432439999999999,-0.326412,-1.069238
66,-3.818103,2.397597,-1.306907,1.054454,-0.937739,-0.782904,-0.973073,-0.2958660000000001,-0.740224,0.42524,0.013097,-0.521182,0.478445,0.276176,0.505412,-0.93271,-0.1057229999999999,0.1100649999999999,0.951757
67,-5.045938,0.114792,0.837594,0.980128,1.34518,-1.264098,1.336404,-0.16876,0.7867000000000001,-0.13451,-0.0530339999999999,0.3707440000000001,-0.593365,0.186406,0.718588,-0.102297,0.8844660000000001,0.4843699999999999,0.060127
68,-0.404038,1.773818,-0.8176529999999997,2.180424,0.890767,-1.723114,-1.7735770000000002,2.076319,-0.7444459999999999,-0.2482859999999999,-0.077015,-0.783101,0.0768049999999999,-0.381322,0.280101,1.237332,0.866963,0.098638,-0.918324
69,-1.6827410000000005,0.817532,0.369331,0.8320899999999999,0.276744,0.5888679999999998,0.853562,-0.1321069999999999,0.136266,0.399235,0.0662919999999999,0.029475,-0.0008469999999999,1.1589740000000002,0.553061,0.569007,0.112611,-0.144951,-0.25828
70,0.3833380000000002,-0.274436,-0.776823,1.976937,0.6878709999999999,-1.000028,0.7906019999999999,-1.857776,-1.091418,0.8616419999999999,0.3993789999999999,-0.8935520000000001,-0.836978,-3.1340930000000005,-0.3535599999999999,-0.1329280000000001,0.873055,-0.6457470000000001,-1.880534
71,0.9806579999999996,-0.52816,-1.758928,-0.8784109999999999,1.091748,0.1506349999999999,-2.325502,0.487401,-0.350356,0.614096,0.429355,0.6602539999999999,-0.6547949999999999,0.133185,-0.044693,-0.940036,0.819494,-0.4490349999999999,-2.220911
72,1.224948,-2.574095,0.20425,0.193284,0.5514049999999999,-0.197504,-0.10722,0.4389269999999999,0.5989180000000001,-0.555637,0.5329520000000001,-0.0269299999999999,0.368797,0.0467319999999999,-0.0688669999999999,-1.044331,-0.065198,0.027795,-0.732061
73,-4.067047,1.307412,-1.179442,-0.306443,-0.133878,0.090313,2.532423,1.964425,1.833464,-0.265377,1.026085,-0.5351429999999999,1.4401609999999998,0.589674,0.439728,1.561956,-2.930769,-1.064849,-0.196891
74,-1.1219039999999998,0.1226350000000001,1.289953,0.63082,0.7695289999999999,-1.3367300000000002,0.377155,0.36193,-0.0841849999999999,-0.46028,1.121422,0.449106,0.412366,0.764262,0.26803,0.524127,-0.409661,0.889966,0.257314
75,1.138426,-0.2820159999999999,1.269384,1.082836,0.2613359999999999,-0.2531319999999999,-0.522727,0.160941,-0.142767,-0.2614609999999999,0.521684,0.6891769999999999,0.286811,-0.739262,-0.2871979999999999,0.340102,-0.477035,0.5987070000000001,0.360865
76,-2.468097,0.774324,-1.34255,1.265539,-0.029929,0.0164999999999999,0.596314,0.165886,-1.198884,-0.007011,-0.1660939999999999,-0.128411,0.5571269999999999,-0.410131,0.495276,-0.334702,-0.555561,-0.10413,-0.615796
77,-4.2774280000000005,1.005414,-1.323855,2.536782,0.605526,0.036308,0.0270309999999999,-0.7047540000000001,0.1816909999999999,0.59788,-0.041949,0.078614,-0.218703,-0.414535,0.1973589999999999,0.7855449999999998,0.264302,-0.0529309999999999,0.743446
78,-1.01402,1.105385,-0.988142,0.031863,1.474425,0.0331599999999999,1.874348,1.293605,0.1550079999999999,-0.3096759999999999,0.0375739999999999,0.6997720000000001,-1.179892,-1.537229,-0.4505809999999999,1.190978,0.515369,0.3457059999999999,-0.871617
79,-1.691674,1.1575419999999998,-1.01243,1.046582,0.144258,0.204471,0.0426330000000001,-0.171458,-0.117992,0.3213979999999999,0.0280519999999999,-0.6810479999999999,0.1816829999999999,-0.71376,0.748943,-0.341586,0.8195180000000001,0.5634330000000001,-0.759818
80,-3.771922,2.258641,2.799368,0.065054,0.0777979999999999,-2.1890080000000003,-1.645279,3.804194,-0.488503,-0.675482,-0.39147,-0.806698,-0.315952,0.471103,-0.3963859999999999,-0.0533859999999999,-0.3870359999999999,0.207696,-0.066008
81,-2.8796420000000005,0.949548,-0.7152480000000001,0.0678749999999999,-0.7002860000000001,-0.6527569999999999,-0.4207419999999999,0.611834,0.107971,0.2917079999999999,0.161983,-0.001924,0.018186,-0.1740639999999999,-0.601555,0.275811,-0.4728949999999999,-0.109887,0.405097
82,3.060507,2.215366,2.447329,1.471489,0.6541889999999999,2.090868,0.6160329999999999,-1.336145,-1.244028,0.987406,0.497482,0.1628859999999999,0.271119,-0.21604,0.4852479999999999,-0.296828,0.1628879999999999,-0.299272,-1.896759
83,0.2890919999999998,-0.804049,-0.174126,0.18897,-1.7473770000000002,0.6675230000000001,0.0793299999999999,-0.692973,-0.618641,-0.0181509999999999,0.046937,-0.610074,-0.0911519999999999,0.5045139999999999,0.5575289999999999,-0.014413,0.4008890000000001,0.26242,1.155627
84,3.075368,-0.4715669999999999,-2.768847,0.292879,-1.2747450000000002,-0.553875,0.4640370000000001,-0.026929,-0.299152,-0.0239709999999999,0.089503,-1.0350159999999995,-0.27737,0.444492,-0.1709049999999999,0.8921220000000001,-0.70508,-0.936792,-2.021487
85,-2.441283,-0.8148969999999999,0.42189,-0.3274259999999999,-1.427976,-0.179085,-0.705369,1.228186,1.2190949999999998,-0.686482,0.361303,0.221852,1.720624,-0.0364079999999999,-0.112908,0.3527720000000001,0.0061519999999999,-0.930429,-0.218575
86,0.4424329999999999,-0.196596,-2.406968,0.1703,0.7274860000000001,-0.972912,0.147113,-1.094877,0.512687,-0.436764,-0.119982,-0.32713,0.8058339999999999,0.319001,0.3687319999999999,-0.263092,0.5577310000000002,0.163018,0.19543
87,2.89926,1.7219560000000005,1.051019,-1.45867,-0.863305,-0.623694,-0.5213720000000002,1.133756,-0.101468,0.6656820000000001,-0.0663450000000001,-0.614227,-0.336491,-0.056492,2.706123,0.08212,1.070673,-0.738852,0.105327
88,2.696151,0.0061319999999999,-0.5444260000000002,-1.1744340000000002,0.285753,0.446243,-0.202118,-0.307562,-0.245556,0.3083599999999999,-0.432783,0.253521,-0.393926,-0.04352,-0.409365,-0.1262509999999999,0.85303,1.093329,-1.069144
89,0.374216,0.0295219999999999,-0.059104,0.095968,0.0472729999999999,-0.4824739999999999,-0.1538329999999999,0.886888,0.249969,1.054193,0.246851,-1.254826,-0.720418,-0.744853,1.009882,-1.961368,0.3756949999999999,-0.1838069999999999,-0.675366
90,-3.160211,1.378948,-0.6194219999999999,1.110617,0.406176,0.4160889999999999,1.030847,-0.0274779999999999,0.462695,0.121322,-0.4464739999999999,-0.492745,0.151035,0.713784,-0.320639,-0.351354,-0.438922,0.253681,-0.036439
91,1.844404,1.056397,0.121197,-1.319227,0.974677,-0.174932,-0.8270009999999999,1.205761,-0.979274,0.476927,-1.032822,0.713469,-0.622081,-0.033463,0.227249,0.939032,-1.464035,-0.362755,0.661192
92,-2.836042,1.29766,-2.8146140000000006,0.7164629999999998,-1.910125,-1.7913249999999998,0.277833,0.525289,0.077087,0.656032,-0.953261,-0.46738,0.011776,-0.013994,0.648851,0.073465,-0.156735,-1.64574,-0.06252
93,-0.2828550000000001,-0.346666,1.188742,2.273874,1.250282,-0.3569260000000001,-0.174568,0.463021,0.2608769999999999,-0.0390679999999999,-0.090331,1.132881,-0.119118,0.260135,-0.1105509999999999,0.0307589999999999,0.533147,0.251872,-0.922369
94,1.610853,-0.357958,0.123528,-0.360411,0.101521,-0.938024,-0.247184,0.49176,-0.247795,-0.0349049999999999,0.611629,0.7814889999999999,0.101261,0.1237099999999999,0.390042,0.2298479999999999,0.115086,0.401679,0.358917
95,0.395903,-0.859405,-0.058564,1.4028250000000002,-3.250883,-0.0242189999999999,0.249218,-0.085786,0.455048,-1.35451,0.0088459999999999,-0.723105,0.342508,-0.581495,0.068856,0.1233799999999999,-0.147115,0.2749439999999999,0.919834
96,0.252164,-1.7512029999999998,-2.489416,0.2858909999999999,-0.02156,1.205118,0.6630920000000002,-1.263127,-1.553306,-0.209371,0.834245,0.8204480000000001,1.124146,0.8134790000000001,-2.115099,-0.781741,-0.091724,-1.148029,1.100755
97,0.4133020000000001,2.054272,-0.7929629999999999,-0.507143,0.1702399999999999,-0.36528,0.1401679999999999,-1.1668539999999998,0.477005,0.251519,0.748546,0.4571599999999999,0.28413,0.254088,0.861119,-0.824892,-0.364074,-0.094743,0.393945
98,0.045228,0.235117,-0.600807,-0.7792640000000002,-0.187,-2.808689,0.167252,0.6455029999999999,-0.1724920000000001,0.10599,-0.0692669999999999,-0.159621,-0.466738,-0.879676,-0.359692,-1.601408,1.0945,-0.979533,0.548875
99,1.176803,-0.68299,-0.6717709999999999,0.5023139999999999,0.094089,0.349657,0.780975,0.6802159999999999,-1.053341,0.3396589999999999,-0.624234,0.460459,-0.159077,0.4092639999999999,1.178682,-0.1947849999999999,-0.2974799999999999,0.349198,0.524419
100,1.051643,-1.349476,-0.278337,-1.231971,1.484768,0.737883,0.341753,0.4285079999999999,-0.134009,0.407206,0.970786,-0.377304,0.114771,-1.591914,1.028707,3.189389,0.041529,-0.866501,0.305046
101,3.08344,1.2755810000000003,0.639539,3.785268,-0.6734560000000002,-0.546903,0.546426,-1.284062,-0.566411,-0.941904,-0.8155810000000001,0.544603,1.5154449999999997,-0.8835950000000001,0.1162379999999999,0.350506,0.670013,-1.334773,0.323796
102,1.108777,-1.373864,-0.0176649999999999,-0.816237,0.0217479999999999,-0.186077,0.1146409999999999,-0.158645,-0.131433,0.268977,0.102323,-0.195386,0.499373,-0.04097,-0.1783969999999999,0.141832,0.144265,-0.419116,-0.660665
103,3.426965,-1.115738,1.585706,-0.928923,1.103726,-2.337498,1.2980029999999998,-1.325497,-0.1498689999999999,0.090818,0.0379109999999999,-0.533984,-0.2104339999999999,-0.205559,-0.629249,0.075501,0.6631029999999999,0.828997,0.147439
104,2.20367,0.3765659999999999,1.067699,-0.5064230000000001,1.216536,-0.4644419999999999,0.12321,1.050615,-0.113348,1.445147,0.66205,-0.669597,0.913406,-0.2947160000000001,0.565787,0.356562,0.161626,-0.420427,-0.098949
105,-0.917678,-0.708936,-0.625246,1.206892,0.826017,-1.038565,0.365427,0.150518,-0.429597,0.6186010000000001,-0.540545,0.2752509999999999,0.3235389999999999,-0.296187,-0.946026,-0.096291,0.629003,-0.126707,0.1982
106,-1.054248,-1.28945,0.1464919999999999,-0.8140390000000001,0.415123,0.346465,-0.4240009999999999,0.485308,-0.2474,0.052508,0.245252,-0.259134,-0.215823,0.274313,-0.192709,-0.2949389999999999,0.37121,0.417888,-0.350141
